month;mort_pad_att;UF;capital;regiao
2005 Aug;1,593;RJ;Rio de Janeiro;Sudeste
2005 Sep;1,7111;RJ;Rio de Janeiro;Sudeste
2005 Oct;1,7686;RJ;Rio de Janeiro;Sudeste
2005 Nov;1,5664;RJ;Rio de Janeiro;Sudeste
2005 Dec;1,4894;RJ;Rio de Janeiro;Sudeste
2006 Jan;1,7052;RJ;Rio de Janeiro;Sudeste
2006 Feb;1,513;RJ;Rio de Janeiro;Sudeste
2006 Mar;1,5583;RJ;Rio de Janeiro;Sudeste
2006 Apr;1,8012;RJ;Rio de Janeiro;Sudeste
2006 May;1,7507;RJ;Rio de Janeiro;Sudeste
2006 Jun;1,6228;RJ;Rio de Janeiro;Sudeste
2006 Jul;1,8918;RJ;Rio de Janeiro;Sudeste
2006 Aug;1,6877;RJ;Rio de Janeiro;Sudeste
2006 Sep;1,5745;RJ;Rio de Janeiro;Sudeste
2006 Oct;1,5838;RJ;Rio de Janeiro;Sudeste
2006 Nov;1,7412;RJ;Rio de Janeiro;Sudeste
2006 Dec;1,9423;RJ;Rio de Janeiro;Sudeste
2007 Jan;1,3949;RJ;Rio de Janeiro;Sudeste
2007 Feb;1,5338;RJ;Rio de Janeiro;Sudeste
2007 Mar;1,7889;RJ;Rio de Janeiro;Sudeste
2007 Apr;1,9344;RJ;Rio de Janeiro;Sudeste
2007 May;1,7653;RJ;Rio de Janeiro;Sudeste
2007 Jun;1,6435;RJ;Rio de Janeiro;Sudeste
2007 Jul;1,4939;RJ;Rio de Janeiro;Sudeste
2007 Aug;1,1597;RJ;Rio de Janeiro;Sudeste
2007 Sep;0,9559;RJ;Rio de Janeiro;Sudeste
2007 Oct;1,4207;RJ;Rio de Janeiro;Sudeste
2007 Nov;1,1697;RJ;Rio de Janeiro;Sudeste
2007 Dec;0,8418;RJ;Rio de Janeiro;Sudeste
2008 Jan;1,3789;RJ;Rio de Janeiro;Sudeste
2008 Feb;1,2787;RJ;Rio de Janeiro;Sudeste
2008 Mar;1,3684;RJ;Rio de Janeiro;Sudeste
2008 Apr;1,6877;RJ;Rio de Janeiro;Sudeste
2008 May;1,754;RJ;Rio de Janeiro;Sudeste
2008 Jun;1,7162;RJ;Rio de Janeiro;Sudeste
2008 Jul;1,3446;RJ;Rio de Janeiro;Sudeste
2008 Aug;1,5354;RJ;Rio de Janeiro;Sudeste
2008 Sep;1,3704;RJ;Rio de Janeiro;Sudeste
2008 Oct;1,7497;RJ;Rio de Janeiro;Sudeste
2008 Nov;1,5302;RJ;Rio de Janeiro;Sudeste
2008 Dec;1,6591;RJ;Rio de Janeiro;Sudeste
2009 Jan;1,3306;RJ;Rio de Janeiro;Sudeste
2009 Feb;1,326;RJ;Rio de Janeiro;Sudeste
2009 Mar;1,4422;RJ;Rio de Janeiro;Sudeste
2009 Apr;1,4959;RJ;Rio de Janeiro;Sudeste
2009 May;1,6545;RJ;Rio de Janeiro;Sudeste
2009 Jun;1,5996;RJ;Rio de Janeiro;Sudeste
2009 Jul;1,3034;RJ;Rio de Janeiro;Sudeste
2009 Aug;1,3937;RJ;Rio de Janeiro;Sudeste
2009 Sep;1,352;RJ;Rio de Janeiro;Sudeste
2009 Oct;1,587;RJ;Rio de Janeiro;Sudeste
2009 Nov;1,2924;RJ;Rio de Janeiro;Sudeste
2009 Dec;1,543;RJ;Rio de Janeiro;Sudeste
2010 Jan;1,2372;RJ;Rio de Janeiro;Sudeste
2010 Feb;1,2804;RJ;Rio de Janeiro;Sudeste
2010 Mar;1,2333;RJ;Rio de Janeiro;Sudeste
2010 Apr;1,4535;RJ;Rio de Janeiro;Sudeste
2010 May;1,2051;RJ;Rio de Janeiro;Sudeste
2010 Jun;1,4537;RJ;Rio de Janeiro;Sudeste
2010 Jul;1,6532;RJ;Rio de Janeiro;Sudeste
2010 Aug;1,1367;RJ;Rio de Janeiro;Sudeste
2010 Sep;1,5989;RJ;Rio de Janeiro;Sudeste
2010 Oct;1,7953;RJ;Rio de Janeiro;Sudeste
2010 Nov;1,3734;RJ;Rio de Janeiro;Sudeste
2010 Dec;1,5862;RJ;Rio de Janeiro;Sudeste
2011 Jan;1,3851;RJ;Rio de Janeiro;Sudeste
2011 Feb;1,0572;RJ;Rio de Janeiro;Sudeste
2011 Mar;1,6675;RJ;Rio de Janeiro;Sudeste
2011 Apr;1,3128;RJ;Rio de Janeiro;Sudeste
2011 May;1,5169;RJ;Rio de Janeiro;Sudeste
2011 Jun;1,3047;RJ;Rio de Janeiro;Sudeste
2011 Jul;1,3164;RJ;Rio de Janeiro;Sudeste
2011 Aug;0,8084;RJ;Rio de Janeiro;Sudeste
2011 Sep;1,1373;RJ;Rio de Janeiro;Sudeste
2011 Oct;1,4186;RJ;Rio de Janeiro;Sudeste
2011 Nov;1,436;RJ;Rio de Janeiro;Sudeste
2011 Dec;1,6032;RJ;Rio de Janeiro;Sudeste
2012 Jan;1,5896;RJ;Rio de Janeiro;Sudeste
2012 Feb;1,5759;RJ;Rio de Janeiro;Sudeste
2012 Mar;1,4961;RJ;Rio de Janeiro;Sudeste
2012 Apr;1,4148;RJ;Rio de Janeiro;Sudeste
2012 May;1,2936;RJ;Rio de Janeiro;Sudeste
2012 Jun;1,4894;RJ;Rio de Janeiro;Sudeste
2012 Jul;1,6366;RJ;Rio de Janeiro;Sudeste
2012 Aug;1,8662;RJ;Rio de Janeiro;Sudeste
2012 Sep;1,3101;RJ;Rio de Janeiro;Sudeste
2012 Oct;1,3823;RJ;Rio de Janeiro;Sudeste
2012 Nov;1,8147;RJ;Rio de Janeiro;Sudeste
2012 Dec;1,86;RJ;Rio de Janeiro;Sudeste
2013 Jan;1,3607;RJ;Rio de Janeiro;Sudeste
2013 Feb;1,0474;RJ;Rio de Janeiro;Sudeste
2013 Mar;1,3559;RJ;Rio de Janeiro;Sudeste
2013 Apr;1,5348;RJ;Rio de Janeiro;Sudeste
2013 May;1,6207;RJ;Rio de Janeiro;Sudeste
2013 Jun;1,5425;RJ;Rio de Janeiro;Sudeste
2013 Jul;1,6935;RJ;Rio de Janeiro;Sudeste
2013 Aug;1,2514;RJ;Rio de Janeiro;Sudeste
2013 Sep;1,5093;RJ;Rio de Janeiro;Sudeste
2013 Oct;1,4489;RJ;Rio de Janeiro;Sudeste
2013 Nov;1,3037;RJ;Rio de Janeiro;Sudeste
2013 Dec;0,9098;RJ;Rio de Janeiro;Sudeste
2014 Jan;1,5256;RJ;Rio de Janeiro;Sudeste
2014 Feb;1,3065;RJ;Rio de Janeiro;Sudeste
2014 Mar;1,449;RJ;Rio de Janeiro;Sudeste
2014 Apr;1,2837;RJ;Rio de Janeiro;Sudeste
2014 May;1,2227;RJ;Rio de Janeiro;Sudeste
2014 Jun;1,547;RJ;Rio de Janeiro;Sudeste
2014 Jul;1,1515;RJ;Rio de Janeiro;Sudeste
2014 Aug;1,4512;RJ;Rio de Janeiro;Sudeste
2014 Sep;1,2883;RJ;Rio de Janeiro;Sudeste
2014 Oct;1,2076;RJ;Rio de Janeiro;Sudeste
2014 Nov;1,2432;RJ;Rio de Janeiro;Sudeste
2014 Dec;1,4273;RJ;Rio de Janeiro;Sudeste
2015 Jan;1,2822;RJ;Rio de Janeiro;Sudeste
2015 Feb;1,0956;RJ;Rio de Janeiro;Sudeste
2015 Mar;0,5958;RJ;Rio de Janeiro;Sudeste
2015 Apr;0,7508;RJ;Rio de Janeiro;Sudeste
2015 May;0,991;RJ;Rio de Janeiro;Sudeste
2015 Jun;0,7534;RJ;Rio de Janeiro;Sudeste
2015 Jul;0,9847;RJ;Rio de Janeiro;Sudeste
2015 Aug;0,8353;RJ;Rio de Janeiro;Sudeste
2015 Sep;0,6439;RJ;Rio de Janeiro;Sudeste
2015 Oct;0,7342;RJ;Rio de Janeiro;Sudeste
2015 Nov;1,0192;RJ;Rio de Janeiro;Sudeste
2015 Dec;1,029;RJ;Rio de Janeiro;Sudeste
2016 Jan;0,9887;RJ;Rio de Janeiro;Sudeste
2016 Feb;1,1072;RJ;Rio de Janeiro;Sudeste
2016 Mar;1,127;RJ;Rio de Janeiro;Sudeste
2016 Apr;0,7799;RJ;Rio de Janeiro;Sudeste
2016 May;0,9717;RJ;Rio de Janeiro;Sudeste
2016 Jun;0,9526;RJ;Rio de Janeiro;Sudeste
2016 Jul;1,1754;RJ;Rio de Janeiro;Sudeste
2016 Aug;1,4389;RJ;Rio de Janeiro;Sudeste
2016 Sep;1,0357;RJ;Rio de Janeiro;Sudeste
2016 Oct;1,1125;RJ;Rio de Janeiro;Sudeste
2016 Nov;0,8119;RJ;Rio de Janeiro;Sudeste
2016 Dec;1,0807;RJ;Rio de Janeiro;Sudeste
2017 Jan;1,1361;RJ;Rio de Janeiro;Sudeste
2017 Feb;0,8883;RJ;Rio de Janeiro;Sudeste
2017 Mar;1,0805;RJ;Rio de Janeiro;Sudeste
2017 Apr;0,9516;RJ;Rio de Janeiro;Sudeste
2017 May;0,9406;RJ;Rio de Janeiro;Sudeste
2017 Jun;0,8415;RJ;Rio de Janeiro;Sudeste
2017 Jul;0,9635;RJ;Rio de Janeiro;Sudeste
2017 Aug;0,851;RJ;Rio de Janeiro;Sudeste
2017 Sep;0,9475;RJ;Rio de Janeiro;Sudeste
2017 Oct;0,9012;RJ;Rio de Janeiro;Sudeste
2017 Nov;0,7859;RJ;Rio de Janeiro;Sudeste
2017 Dec;1,1454;RJ;Rio de Janeiro;Sudeste
2018 Jan;0,8878;RJ;Rio de Janeiro;Sudeste
2018 Feb;1,1176;RJ;Rio de Janeiro;Sudeste
2018 Mar;0,8812;RJ;Rio de Janeiro;Sudeste
2018 Apr;0,9446;RJ;Rio de Janeiro;Sudeste
2018 May;0,9114;RJ;Rio de Janeiro;Sudeste
2018 Jun;1,0423;RJ;Rio de Janeiro;Sudeste
2018 Jul;0,7588;RJ;Rio de Janeiro;Sudeste
2018 Aug;0,8502;RJ;Rio de Janeiro;Sudeste
2018 Sep;0,8785;RJ;Rio de Janeiro;Sudeste
2018 Oct;1,1254;RJ;Rio de Janeiro;Sudeste
2018 Nov;0,7603;RJ;Rio de Janeiro;Sudeste
2018 Dec;1,3029;RJ;Rio de Janeiro;Sudeste
2019 Jan;0,7585;RJ;Rio de Janeiro;Sudeste
2019 Feb;1,0442;RJ;Rio de Janeiro;Sudeste
2019 Mar;0,9936;RJ;Rio de Janeiro;Sudeste
2019 Apr;1,0142;RJ;Rio de Janeiro;Sudeste
2019 May;1,0332;RJ;Rio de Janeiro;Sudeste
2019 Jun;0,9198;RJ;Rio de Janeiro;Sudeste
2019 Jul;1,0046;RJ;Rio de Janeiro;Sudeste
2019 Aug;1,06;RJ;Rio de Janeiro;Sudeste
2019 Sep;0,7364;RJ;Rio de Janeiro;Sudeste
2019 Oct;0,9758;RJ;Rio de Janeiro;Sudeste
2019 Nov;0,8613;RJ;Rio de Janeiro;Sudeste
2019 Dec;0,948;RJ;Rio de Janeiro;Sudeste
2020 Jan;0,8999;RJ;Rio de Janeiro;Sudeste
2020 Feb;0,9138;RJ;Rio de Janeiro;Sudeste
2020 Mar;0,8587;RJ;Rio de Janeiro;Sudeste
2020 Apr;1,1562;RJ;Rio de Janeiro;Sudeste
2020 May;0,7564;RJ;Rio de Janeiro;Sudeste
2020 Jun;1,0368;RJ;Rio de Janeiro;Sudeste
2020 Jul;1,2135;RJ;Rio de Janeiro;Sudeste
2020 Aug;0,9216;RJ;Rio de Janeiro;Sudeste
2020 Sep;0,6934;RJ;Rio de Janeiro;Sudeste
2020 Oct;0,8468;RJ;Rio de Janeiro;Sudeste
2020 Nov;1,008;RJ;Rio de Janeiro;Sudeste
2020 Dec;0,9636;RJ;Rio de Janeiro;Sudeste
2000 Jan;0,7242;SP;São Paulo;Sudeste
2000 Feb;0,7672;SP;São Paulo;Sudeste
2000 Mar;0,6646;SP;São Paulo;Sudeste
2000 Apr;0,8304;SP;São Paulo;Sudeste
2000 May;0,853;SP;São Paulo;Sudeste
2000 Jun;0,7633;SP;São Paulo;Sudeste
2000 Jul;0,8609;SP;São Paulo;Sudeste
2000 Aug;0,6418;SP;São Paulo;Sudeste
2000 Sep;0,793;SP;São Paulo;Sudeste
2000 Oct;0,601;SP;São Paulo;Sudeste
2000 Nov;0,6577;SP;São Paulo;Sudeste
2000 Dec;0,8087;SP;São Paulo;Sudeste
2001 Jan;1,166;SP;São Paulo;Sudeste
2001 Feb;1,4621;SP;São Paulo;Sudeste
2001 Mar;1,2224;SP;São Paulo;Sudeste
2001 Apr;1,3115;SP;São Paulo;Sudeste
2001 May;1,3899;SP;São Paulo;Sudeste
2001 Jun;1,3874;SP;São Paulo;Sudeste
2001 Jul;1,71;SP;São Paulo;Sudeste
2001 Aug;1,1035;SP;São Paulo;Sudeste
2001 Sep;1,2629;SP;São Paulo;Sudeste
2001 Oct;1,2844;SP;São Paulo;Sudeste
2001 Nov;1,4321;SP;São Paulo;Sudeste
2001 Dec;1,7185;SP;São Paulo;Sudeste
2002 Jan;0,7236;SP;São Paulo;Sudeste
2002 Feb;0,7317;SP;São Paulo;Sudeste
2002 Mar;0,8346;SP;São Paulo;Sudeste
2002 Apr;0,7593;SP;São Paulo;Sudeste
2002 May;0,9265;SP;São Paulo;Sudeste
2002 Jun;1,1706;SP;São Paulo;Sudeste
2002 Jul;1,0027;SP;São Paulo;Sudeste
2002 Aug;0,8722;SP;São Paulo;Sudeste
2002 Sep;0,7267;SP;São Paulo;Sudeste
2002 Oct;1,0245;SP;São Paulo;Sudeste
2002 Nov;1,0618;SP;São Paulo;Sudeste
2002 Dec;1,1171;SP;São Paulo;Sudeste
2003 Jan;1,1976;SP;São Paulo;Sudeste
2003 Feb;1,3388;SP;São Paulo;Sudeste
2003 Mar;1,1678;SP;São Paulo;Sudeste
2003 Apr;1,1831;SP;São Paulo;Sudeste
2003 May;1,3844;SP;São Paulo;Sudeste
2003 Jun;1,1888;SP;São Paulo;Sudeste
2003 Jul;1,1616;SP;São Paulo;Sudeste
2003 Aug;1,4219;SP;São Paulo;Sudeste
2003 Sep;1,0735;SP;São Paulo;Sudeste
2003 Oct;1,1877;SP;São Paulo;Sudeste
2003 Nov;1,1066;SP;São Paulo;Sudeste
2003 Dec;1,3645;SP;São Paulo;Sudeste
2004 Jan;1,205;SP;São Paulo;Sudeste
2004 Feb;0,8521;SP;São Paulo;Sudeste
2004 Mar;1,2073;SP;São Paulo;Sudeste
2004 Apr;1,266;SP;São Paulo;Sudeste
2004 May;1,1497;SP;São Paulo;Sudeste
2004 Jun;1,1623;SP;São Paulo;Sudeste
2004 Jul;1,3856;SP;São Paulo;Sudeste
2004 Aug;1,359;SP;São Paulo;Sudeste
2004 Sep;1,1784;SP;São Paulo;Sudeste
2004 Oct;1,3166;SP;São Paulo;Sudeste
2004 Nov;1,2661;SP;São Paulo;Sudeste
2004 Dec;1,3676;SP;São Paulo;Sudeste
2005 Jan;1,2164;SP;São Paulo;Sudeste
2005 Feb;1,1272;SP;São Paulo;Sudeste
2005 Mar;1,2474;SP;São Paulo;Sudeste
2005 Apr;1,3114;SP;São Paulo;Sudeste
2005 May;1,274;SP;São Paulo;Sudeste
2005 Jun;1,3263;SP;São Paulo;Sudeste
2005 Jul;1,6582;SP;São Paulo;Sudeste
2005 Aug;1,3789;SP;São Paulo;Sudeste
2005 Sep;1,101;SP;São Paulo;Sudeste
2005 Oct;1,2885;SP;São Paulo;Sudeste
2005 Nov;1,2698;SP;São Paulo;Sudeste
2005 Dec;1,6771;SP;São Paulo;Sudeste
2006 Jan;1,5132;SP;São Paulo;Sudeste
2006 Feb;1,1054;SP;São Paulo;Sudeste
2006 Mar;1,2917;SP;São Paulo;Sudeste
2006 Apr;1,2288;SP;São Paulo;Sudeste
2006 May;1,1628;SP;São Paulo;Sudeste
2006 Jun;1,1871;SP;São Paulo;Sudeste
2006 Jul;1,5377;SP;São Paulo;Sudeste
2006 Aug;1,2868;SP;São Paulo;Sudeste
2006 Sep;1,1694;SP;São Paulo;Sudeste
2006 Oct;1,4496;SP;São Paulo;Sudeste
2006 Nov;1,3758;SP;São Paulo;Sudeste
2006 Dec;1,592;SP;São Paulo;Sudeste
2007 Jan;1,4134;SP;São Paulo;Sudeste
2007 Feb;1,2049;SP;São Paulo;Sudeste
2007 Mar;1,4735;SP;São Paulo;Sudeste
2007 Apr;1,145;SP;São Paulo;Sudeste
2007 May;1,1418;SP;São Paulo;Sudeste
2007 Jun;1,3232;SP;São Paulo;Sudeste
2007 Jul;1,1513;SP;São Paulo;Sudeste
2007 Aug;1,2684;SP;São Paulo;Sudeste
2007 Sep;1,4205;SP;São Paulo;Sudeste
2007 Oct;1,2714;SP;São Paulo;Sudeste
2007 Nov;1,0447;SP;São Paulo;Sudeste
2007 Dec;1,507;SP;São Paulo;Sudeste
2008 Jan;1,1449;SP;São Paulo;Sudeste
2008 Feb;0,9841;SP;São Paulo;Sudeste
2008 Mar;1,4198;SP;São Paulo;Sudeste
2008 Apr;1,2021;SP;São Paulo;Sudeste
2008 May;1,2841;SP;São Paulo;Sudeste
2008 Jun;1,2197;SP;São Paulo;Sudeste
2008 Jul;1,1633;SP;São Paulo;Sudeste
2008 Aug;1,1768;SP;São Paulo;Sudeste
2008 Sep;1,1125;SP;São Paulo;Sudeste
2008 Oct;1,2629;SP;São Paulo;Sudeste
2008 Nov;1,2625;SP;São Paulo;Sudeste
2008 Dec;1,2669;SP;São Paulo;Sudeste
2009 Jan;1,2164;SP;São Paulo;Sudeste
2009 Feb;1,0268;SP;São Paulo;Sudeste
2009 Mar;1,2279;SP;São Paulo;Sudeste
2009 Apr;1,085;SP;São Paulo;Sudeste
2009 May;1,0515;SP;São Paulo;Sudeste
